Tracker_ID,Wave,Phase,Workstream,Priority,Risk_Level,Owner_Role,Environment,Status,Task_Name,Detailed_Action,Completion_Criteria,Acceptance_Evidence,Dependency_Prerequisite,Validation_Method,Output_Artifact,Source_Path,Related_Source_Paths,Package_Top_Level_Directory,Autonomous_Execution_Mode,Human_Input_Allowed,Human_Work_Allowed,Codex_Desktop_Action,QA_Strictness,Visual_Review_Required,Visual_Review_Method,Test_Required,Runtime_Proof_Required,EC2_Allowed,Preview_Required,Final_Render_Gate,Evidence_Path,Citation_File,Citation_Full_Path,Citation_Section,Citation_Line_Start,Citation_Line_End,Citation_Excerpt,Source_Package,Source_Type,Source_Item_ID,Blocker_Policy,Rerun_Policy,Status_Decision,Notes,Source_Key,Source_File_Relative,Coverage_Level,Coverage_Audit_Status,Ultra_Source_Coverage_Record
TRK-053835,51,Wave 51 — Ultra Blueprint Source Coverage,App Mode / UI,P1,MEDIUM,Codex Desktop Autonomous Agent,app_mode,Ready for Autonomous Build,Implement/validate Ultra source section: FILE_LEVEL,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 10_REGISTRIES\wave18_skin_material_rerun_policy.json lines 1-19. No human input or manual work is allowed.","App Mode control maps to workflow input, schema field, registry entry, preset/profile, and validation rule.","App control catalog row, workflow binding report, preset/profile validation",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,control_schema_mapping|preset_validation|workflow_input_binding|preview_gate_check,app_mode_ui_control_binding,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_skin_material_rerun_policy.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_skin_material_rerun_policy.json,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=7961f272c54d414f",STRICT,TRUE,AI visual review + screenshot/frame/reference comparison where applicable,TRUE,FALSE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\7961f272c54d414f.json,10_REGISTRIES\wave18_skin_material_rerun_policy.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_skin_material_rerun_policy.json,FILE_LEVEL,1,19,"{ ""block_conditions"": [ ""identity_drift"", ""pose_drift"", ""body_shape_drift"", ""crop_drift"", ""seam_breakage"", ""texture_bleed"" ], ""rerun_conditions"": [ ""surface_target_too_weak"", ""specular_too_strong"", ""continuity_score_below_threshold"" ], ""escalate_conditions"": [ ""pressure_marks_without_contact_owner"", ""repeated_failed_reruns"" ] }",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,json,SRC-7961f272c54d414f,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,7961f272c54d414f,10_REGISTRIES/wave18_skin_material_rerun_policy.json,file,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-053836,51,Wave 51 — Ultra Blueprint Source Coverage,App Mode / UI,P1,MEDIUM,Codex Desktop Autonomous Agent,app_mode,Ready for Autonomous Build,Implement/validate Ultra source section: FILE_LEVEL,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 10_REGISTRIES\wave18_surface_continuity_scoring_rules.json lines 1-11. No human input or manual work is allowed.","App Mode control maps to workflow input, schema field, registry entry, preset/profile, and validation rule.","App control catalog row, workflow binding report, preset/profile validation",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,control_schema_mapping|preset_validation|workflow_input_binding|preview_gate_check,app_mode_ui_control_binding,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_surface_continuity_scoring_rules.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_surface_continuity_scoring_rules.json,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=9967a86810341fda",STRICT,TRUE,AI visual review + screenshot/frame/reference comparison where applicable,TRUE,FALSE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\9967a86810341fda.json,10_REGISTRIES\wave18_surface_continuity_scoring_rules.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave18_surface_continuity_scoring_rules.json,FILE_LEVEL,1,11,"{ ""minimum_pass_score"": 0.8, ""dimensions"": { ""surface_target_visibility"": 0.25, ""identity_preservation"": 0.2, ""pose_preservation"": 0.15, ""body_preservation"": 0.15, ""crop_preservation"": 0.1, ""texture_continuity"": 0.15 } }",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,json,SRC-9967a86810341fda,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,9967a86810341fda,10_REGISTRIES/wave18_surface_continuity_scoring_rules.json,file,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-053839,51,Wave 51 — Ultra Blueprint Source Coverage,App Mode / UI,P1,MEDIUM,Codex Desktop Autonomous Agent,app_mode,Ready for Autonomous Build,Implement/validate Ultra source section: FILE_LEVEL,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 10_REGISTRIES\wave19_app_mode_contact_controls.json lines 1-36. No human input or manual work is allowed.","App Mode control maps to workflow input, schema field, registry entry, preset/profile, and validation rule.","App control catalog row, workflow binding report, preset/profile validation",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,control_schema_mapping|preset_validation|workflow_input_binding|preview_gate_check,app_mode_ui_control_binding,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_app_mode_contact_controls.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_app_mode_contact_controls.json,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=e4f4343c6be40583",STRICT,TRUE,AI visual review + screenshot/frame/reference comparison where applicable,TRUE,FALSE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\e4f4343c6be40583.json,10_REGISTRIES\wave19_app_mode_contact_controls.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_app_mode_contact_controls.json,FILE_LEVEL,1,36,"{ ""controls"": [ { ""id"": ""fabric_behavior"", ""type"": ""select"" }, { ""id"": ""fabric_tension"", ""type"": ""slider"" }, { ""id"": ""wrinkle_intensity"", ""type"": ""slider"" }, { ""id"": ""cling_level"", ""type"": ""slider"" }, { ""id"": ""prop_contact_mode"", ""type"": ""select"" }, { ""id"": ""furniture_support_type"", ""type"": ""select"" }, { ""id"": ""compression_strength"", ""type"": ""slide",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,json,SRC-e4f4343c6be40583,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,e4f4343c6be40583,10_REGISTRIES/wave19_app_mode_contact_controls.json,file,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-053847,51,Wave 51 — Ultra Blueprint Source Coverage,App Mode / UI,P1,MEDIUM,Codex Desktop Autonomous Agent,app_mode,Ready for Autonomous Build,Implement/validate Ultra source section: FILE_LEVEL,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 10_REGISTRIES\wave19_mask_requirements_by_contact_type.json lines 1-25. No human input or manual work is allowed.","App Mode control maps to workflow input, schema field, registry entry, preset/profile, and validation rule.","App control catalog row, workflow binding report, preset/profile validation",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,control_schema_mapping|preset_validation|workflow_input_binding|preview_gate_check,app_mode_ui_control_binding,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_mask_requirements_by_contact_type.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_mask_requirements_by_contact_type.json,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=33ff649a81fbdee4",STRICT,TRUE,AI visual review + screenshot/frame/reference comparison where applicable,TRUE,FALSE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\33ff649a81fbdee4.json,10_REGISTRIES\wave19_mask_requirements_by_contact_type.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave19_mask_requirements_by_contact_type.json,FILE_LEVEL,1,25,"{ ""body_to_fabric"": [ ""person_instance_mask"", ""body_region_mask"", ""fabric_mask"", ""contact_edge_mask"" ], ""body_to_prop"": [ ""person_instance_mask"", ""body_region_mask"", ""prop_mask"", ""contact_edge_mask"" ], ""body_to_furniture"": [ ""person_instance_mask"", ""body_region_mask"", ""furniture_mask"", ""contact_edge_mask"" ], ""prop_to_surface"": [ ""prop_mask"", ""suppo",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,json,SRC-33ff649a81fbdee4,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,33ff649a81fbdee4,10_REGISTRIES/wave19_mask_requirements_by_contact_type.json,file,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-053849,51,Wave 51 — Ultra Blueprint Source Coverage,App Mode / UI,P1,MEDIUM,Codex Desktop Autonomous Agent,app_mode,Ready for Autonomous Build,Implement/validate Ultra source section: FILE_LEVEL,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 10_REGISTRIES\wave20_app_mode_hard_anatomy_controls.json lines 1-40. No human input or manual work is allowed.","App Mode control maps to workflow input, schema field, registry entry, preset/profile, and validation rule.","App control catalog row, workflow binding report, preset/profile validation",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,control_schema_mapping|preset_validation|workflow_input_binding|preview_gate_check,app_mode_ui_control_binding,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave20_app_mode_hard_anatomy_controls.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave20_app_mode_hard_anatomy_controls.json,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=59cae9e62e9bc07b",STRICT,TRUE,AI visual review + screenshot/frame/reference comparison where applicable,TRUE,FALSE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\59cae9e62e9bc07b.json,10_REGISTRIES\wave20_app_mode_hard_anatomy_controls.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave20_app_mode_hard_anatomy_controls.json,FILE_LEVEL,1,40,"{ ""controls"": [ { ""id"": ""repair_region"", ""type"": ""select"" }, { ""id"": ""crop_context_margin"", ""type"": ""slider"" }, { ""id"": ""repair_strength"", ""type"": ""slider"" }, { ""id"": ""identity_preserve_strictness"", ""type"": ""slider"" }, { ""id"": ""hand_finger_strictness"", ""type"": ""slider"" }, { ""id"": ""eye_symmetry_strictness"", ""type"": ""slider"" }, { ""id"": ""teeth_mouth_s",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,json,SRC-59cae9e62e9bc07b,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,59cae9e62e9bc07b,10_REGISTRIES/wave20_app_mode_hard_anatomy_controls.json,file,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-053854,51,Wave 51 — Ultra Blueprint Source Coverage,App Mode / UI,P1,MEDIUM,Codex Desktop Autonomous Agent,app_mode,Ready for Autonomous Build,Implement/validate Ultra source section: FILE_LEVEL,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 10_REGISTRIES\wave20_hard_anatomy_region_taxonomy.json lines 1-35. No human input or manual work is allowed.","App Mode control maps to workflow input, schema field, registry entry, preset/profile, and validation rule.","App control catalog row, workflow binding report, preset/profile validation",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,control_schema_mapping|preset_validation|workflow_input_binding|preview_gate_check,app_mode_ui_control_binding,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave20_hard_anatomy_region_taxonomy.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave20_hard_anatomy_region_taxonomy.json,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=c0ff54926fd57cdf",STRICT,TRUE,AI visual review + screenshot/frame/reference comparison where applicable,TRUE,FALSE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\c0ff54926fd57cdf.json,10_REGISTRIES\wave20_hard_anatomy_region_taxonomy.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave20_hard_anatomy_region_taxonomy.json,FILE_LEVEL,1,35,"{ ""regions"": [ ""face"", ""left_eye"", ""right_eye"", ""eyes_pair"", ""mouth"", ""teeth"", ""lips"", ""left_hand"", ""right_hand"", ""fingers"", ""thumbs"", ""wrists"", ""palms"", ""knuckles"", ""left_foot"", ""right_foot"", ""feet_pair"", ""toes"", ""ankles"", ""heels"", ""soles"", ""fingernails"", ""toenails"", ""nails"" ], ""scales"": [ ""micro"", ""small_crop"", ""medium_crop"", ""context_crop"" ], ""o",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,json,SRC-c0ff54926fd57cdf,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,c0ff54926fd57cdf,10_REGISTRIES/wave20_hard_anatomy_region_taxonomy.json,file,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-053858,51,Wave 51 — Ultra Blueprint Source Coverage,App Mode / UI,P1,MEDIUM,Codex Desktop Autonomous Agent,app_mode,Ready for Autonomous Build,Implement/validate Ultra source section: FILE_LEVEL,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 10_REGISTRIES\wave21_app_mode_soft_body_controls.json lines 1-59. No human input or manual work is allowed.","App Mode control maps to workflow input, schema field, registry entry, preset/profile, and validation rule.","App control catalog row, workflow binding report, preset/profile validation",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,control_schema_mapping|preset_validation|workflow_input_binding|preview_gate_check,app_mode_ui_control_binding,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave21_app_mode_soft_body_controls.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave21_app_mode_soft_body_controls.json,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=16f936461499ebe7",STRICT,TRUE,AI visual review + screenshot/frame/reference comparison where applicable,TRUE,FALSE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\16f936461499ebe7.json,10_REGISTRIES\wave21_app_mode_soft_body_controls.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave21_app_mode_soft_body_controls.json,FILE_LEVEL,1,59,"{ ""controls_version"": ""wave21.v1"", ""controls"": [ { ""id"": ""softness_level"", ""label"": ""Softness"", ""type"": ""slider"", ""min"": 0, ""max"": 1, ""default"": 0.45 }, { ""id"": ""firmness_level"", ""label"": ""Firmness"", ""type"": ""slider"", ""min"": 0, ""max"": 1, ""default"": 0.45 }, { ""id"": ""sag_level"", ""label"": ""Sag"", ""type"": ""slider"", ""min"": 0, ""max"": 1, ""default"": 0.25 },",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,json,SRC-16f936461499ebe7,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,16f936461499ebe7,10_REGISTRIES/wave21_app_mode_soft_body_controls.json,file,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-053865,51,Wave 51 — Ultra Blueprint Source Coverage,App Mode / UI,P1,MEDIUM,Codex Desktop Autonomous Agent,app_mode,Ready for Autonomous Build,Implement/validate Ultra source section: FILE_LEVEL,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 10_REGISTRIES\wave21_soft_body_pass_profiles.json lines 1-46. No human input or manual work is allowed.","App Mode control maps to workflow input, schema field, registry entry, preset/profile, and validation rule.","App control catalog row, workflow binding report, preset/profile validation",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,control_schema_mapping|preset_validation|workflow_input_binding|preview_gate_check,app_mode_ui_control_binding,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave21_soft_body_pass_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave21_soft_body_pass_profiles.json,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=2fbb66a045151921",STRICT,TRUE,AI visual review + screenshot/frame/reference comparison where applicable,TRUE,FALSE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\2fbb66a045151921.json,10_REGISTRIES\wave21_soft_body_pass_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave21_soft_body_pass_profiles.json,FILE_LEVEL,1,46,"{ ""pass_profiles_version"": ""wave21.v1"", ""pass_profiles"": [ { ""pass_id"": ""soft_tissue_contact_compression"", ""mask_scale"": ""medium_large"", ""denoise_min"": 0.18, ""denoise_max"": 0.32, ""requires_contact_owner"": true }, { ""pass_id"": ""large_region_sag_adjustment"", ""mask_scale"": ""large"", ""denoise_min"": 0.2, ""denoise_max"": 0.35, ""requires_contact_owner"": fal",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,json,SRC-2fbb66a045151921,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,2fbb66a045151921,10_REGISTRIES/wave21_soft_body_pass_profiles.json,file,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-053872,51,Wave 51 — Ultra Blueprint Source Coverage,App Mode / UI,P1,MEDIUM,Codex Desktop Autonomous Agent,app_mode,Ready for Autonomous Build,Implement/validate Ultra source section: FILE_LEVEL,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 10_REGISTRIES\wave22_contact_graph_pass_profiles.json lines 1-41. No human input or manual work is allowed.","App Mode control maps to workflow input, schema field, registry entry, preset/profile, and validation rule.","App control catalog row, workflow binding report, preset/profile validation",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,control_schema_mapping|preset_validation|workflow_input_binding|preview_gate_check,app_mode_ui_control_binding,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave22_contact_graph_pass_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave22_contact_graph_pass_profiles.json,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=7b4a9bb09d3243e7",STRICT,TRUE,AI visual review + screenshot/frame/reference comparison where applicable,TRUE,FALSE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\7b4a9bb09d3243e7.json,10_REGISTRIES\wave22_contact_graph_pass_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave22_contact_graph_pass_profiles.json,FILE_LEVEL,1,41,"{ ""pass_profiles"": [ { ""profile_id"": ""contact_shadow_repair"", ""denoise_min"": 0.1, ""denoise_max"": 0.2, ""requires"": [ ""contact_boundary_mask"" ] }, { ""profile_id"": ""occlusion_boundary_repair"", ""denoise_min"": 0.15, ""denoise_max"": 0.28, ""requires"": [ ""source_mask"", ""target_mask"", ""occlusion_mask"" ] }, { ""profile_id"": ""soft_body_indentation"", ""denoise_mi",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,json,SRC-7b4a9bb09d3243e7,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,7b4a9bb09d3243e7,10_REGISTRIES/wave22_contact_graph_pass_profiles.json,file,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
TRK-053880,51,Wave 51 — Ultra Blueprint Source Coverage,App Mode / UI,P1,MEDIUM,Codex Desktop Autonomous Agent,app_mode,Ready for Autonomous Build,Implement/validate Ultra source section: FILE_LEVEL,"Autonomously implement, validate, test, and evidence the source-cited Ultra blueprint section from 10_REGISTRIES\wave23_deformation_mode_profiles.json lines 1-78. No human input or manual work is allowed.","App Mode control maps to workflow input, schema field, registry entry, preset/profile, and validation rule.","App control catalog row, workflow binding report, preset/profile validation",Ultra blueprint source citation must be reviewed; catalog/search/traceability entry must exist before promotion.,control_schema_mapping|preset_validation|workflow_input_binding|preview_gate_check,app_mode_ui_control_binding,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave23_deformation_mode_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave23_deformation_mode_profiles.json,C:\Comfy_UI_Main\Plan,"Codex Desktop fully autonomous, no human input, no human manual work",FALSE,FALSE,"Read cited source, implement required project artifact, run validation, attach evidence, update tracker status, and never request human work. SourceKey=97db0b24a8572ec4",STRICT,TRUE,AI visual review + screenshot/frame/reference comparison where applicable,TRUE,FALSE,FALSE,FALSE,BLOCKED_UNTIL_PREVIEW_QA_AND_PREFLIGHT_PASS,C:\Comfy_UI_Main\Plan\Tracker\Evidence\97db0b24a8572ec4.json,10_REGISTRIES\wave23_deformation_mode_profiles.json,C:\Comfy_UI_Main\Plan\10_REGISTRIES\wave23_deformation_mode_profiles.json,FILE_LEVEL,1,78,"{ ""profiles"": [ { ""mode"": ""micro_indentation"", ""scope"": ""micro"", ""denoise_min"": 0.12, ""denoise_max"": 0.22, ""requires"": [ ""contact_boundary_mask"", ""target_region_mask"" ] }, { ""mode"": ""finger_indentation"", ""scope"": ""minor"", ""denoise_min"": 0.18, ""denoise_max"": 0.3, ""requires"": [ ""source_finger_mask"", ""target_region_mask"", ""contact_boundary_mask"" ] }, ",Ultra_Hyperrealism_System_Blueprint_Wave47_Blueprint_ProjectPlan_Combined_SecondPass_Cumulative,json,SRC-97db0b24a8572ec4,"No human work. Create blocker record, retry safe autonomous route, or mark blocked with exact source-cited reason.",Targeted rerun only; preserve passed evidence; never rerun full project unless dependency graph requires it.,autonomous_ready_or_blocked_by_evidence_only,Added by Ultra source coverage audit to guarantee every blueprint file/section has tracker coverage.,97db0b24a8572ec4,10_REGISTRIES/wave23_deformation_mode_profiles.json,file,ADDED_FOR_ULTRA_SOURCE_COVERAGE,TRUE
