Source_Key,Source_File_Relative,Citation_File,Citation_Full_Path,Citation_Section,Citation_Line_Start,Citation_Line_End,Citation_Excerpt,Source_Type,Source_Size_Bytes,Domain,Coverage_Level
1f2729169304c844,04_VIDEO_GIF_SYSTEM/WAVE26_VIDEO_SHOT_BLUEPRINTS.md,04_VIDEO_GIF_SYSTEM\WAVE26_VIDEO_SHOT_BLUEPRINTS.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE26_VIDEO_SHOT_BLUEPRINTS.md,C. full-body choreography shot,11,13,### C. full-body choreography shot - use when the movement depends on whole-body blocking and spatial relation between characters,md,539,video_motion_temporal,section
5f3a93ce6ec50f69,04_VIDEO_GIF_SYSTEM/WAVE26_VIDEO_SHOT_BLUEPRINTS.md,04_VIDEO_GIF_SYSTEM\WAVE26_VIDEO_SHOT_BLUEPRINTS.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE26_VIDEO_SHOT_BLUEPRINTS.md,D. sequence of micro-shots,14,15,### D. sequence of micro-shots - use when one long shot would create too much temporal drift or correction burden,md,539,video_motion_temporal,section
15afd05f6a4a99ef,04_VIDEO_GIF_SYSTEM/WAVE27_FRAME_REPAIR_PIPELINE.md,04_VIDEO_GIF_SYSTEM\WAVE27_FRAME_REPAIR_PIPELINE.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE27_FRAME_REPAIR_PIPELINE.md,Wave 27 Frame Repair Pipeline,1,2,# Wave 27 Frame Repair Pipeline,md,326,video_motion_temporal,section
3d3b292e45f52299,04_VIDEO_GIF_SYSTEM/WAVE27_FRAME_REPAIR_PIPELINE.md,04_VIDEO_GIF_SYSTEM\WAVE27_FRAME_REPAIR_PIPELINE.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE27_FRAME_REPAIR_PIPELINE.md,Repair classes,3,9,## Repair classes - frame-local inpaint repair - face/hand crop repair - identity reinforcement repair - contact/deformation continuity repair - span interpolation or rerender,md,326,local_repo_structure,section
9294d2b6938a9aa7,04_VIDEO_GIF_SYSTEM/WAVE27_FRAME_REPAIR_PIPELINE.md,04_VIDEO_GIF_SYSTEM\WAVE27_FRAME_REPAIR_PIPELINE.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE27_FRAME_REPAIR_PIPELINE.md,Escalation,10,11,"## Escalation If too many adjacent frames fail, escalate from single-frame repair to span repair or rerun the shot.",md,326,video_motion_temporal,section
161f364188e42c9b,04_VIDEO_GIF_SYSTEM/WAVE27_IDENTITY_AND_FLICKER_QA_PLAN.md,04_VIDEO_GIF_SYSTEM\WAVE27_IDENTITY_AND_FLICKER_QA_PLAN.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE27_IDENTITY_AND_FLICKER_QA_PLAN.md,Wave 27 Identity and Flicker QA Plan,1,2,# Wave 27 Identity and Flicker QA Plan,md,331,qa_testing_visual_review,section
b32c16dbe2e6d531,04_VIDEO_GIF_SYSTEM/WAVE27_IDENTITY_AND_FLICKER_QA_PLAN.md,04_VIDEO_GIF_SYSTEM\WAVE27_IDENTITY_AND_FLICKER_QA_PLAN.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE27_IDENTITY_AND_FLICKER_QA_PLAN.md,Sliding windows,3,5,"## Sliding windows Evaluate windows of 2, 3, 5, and 8 frames.",md,331,qa_testing_visual_review,section
8ca63d403eb4fc97,04_VIDEO_GIF_SYSTEM/WAVE27_IDENTITY_AND_FLICKER_QA_PLAN.md,04_VIDEO_GIF_SYSTEM\WAVE27_IDENTITY_AND_FLICKER_QA_PLAN.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE27_IDENTITY_AND_FLICKER_QA_PLAN.md,Hard failures,6,12,## Hard failures - identity swap - severe facial drift - limb ownership swap - repeated lighting pop - persistent texture shimmer,md,331,qa_testing_visual_review,section
1da9ec13a7ad13a2,04_VIDEO_GIF_SYSTEM/WAVE27_IDENTITY_AND_FLICKER_QA_PLAN.md,04_VIDEO_GIF_SYSTEM\WAVE27_IDENTITY_AND_FLICKER_QA_PLAN.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE27_IDENTITY_AND_FLICKER_QA_PLAN.md,Soft failures,13,16,## Soft failures - mild local drift - isolated flicker pockets - recoverable one-frame anomalies,md,331,qa_testing_visual_review,section
b2023b89fef799cc,04_VIDEO_GIF_SYSTEM/WAVE27_PER_FRAME_QA_PIPELINE.md,04_VIDEO_GIF_SYSTEM\WAVE27_PER_FRAME_QA_PIPELINE.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE27_PER_FRAME_QA_PIPELINE.md,Wave 27 Per-Frame QA Pipeline,1,2,# Wave 27 Per-Frame QA Pipeline,md,305,qa_testing_visual_review,section
b828f02e00c148a0,04_VIDEO_GIF_SYSTEM/WAVE27_PER_FRAME_QA_PIPELINE.md,04_VIDEO_GIF_SYSTEM\WAVE27_PER_FRAME_QA_PIPELINE.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE27_PER_FRAME_QA_PIPELINE.md,Frame QA dimensions,3,12,## Frame QA dimensions - identity preservation - hand/face/body continuity - pose continuity - depth order continuity - contact continuity - frame cleanliness - lighting and texture consistency Run frame QA on every frame and temporal QA over windows of adjacent frames.,md,305,qa_testing_visual_review,section
47143e525a345958,04_VIDEO_GIF_SYSTEM/WAVE27_VIDEO_ENGINE_INTEGRATION_PLAN.md,04_VIDEO_GIF_SYSTEM\WAVE27_VIDEO_ENGINE_INTEGRATION_PLAN.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE27_VIDEO_ENGINE_INTEGRATION_PLAN.md,Wave 27 Video Engine Integration Plan,1,2,# Wave 27 Video Engine Integration Plan,md,313,video_motion_temporal,section
d1586f7aed308411,04_VIDEO_GIF_SYSTEM/WAVE27_VIDEO_ENGINE_INTEGRATION_PLAN.md,04_VIDEO_GIF_SYSTEM\WAVE27_VIDEO_ENGINE_INTEGRATION_PLAN.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE27_VIDEO_ENGINE_INTEGRATION_PLAN.md,Goal,3,5,## Goal Bind the temporal planner to video execution engines without letting engine choice be arbitrary.,md,313,video_motion_temporal,section
df1d5674864d59ab,04_VIDEO_GIF_SYSTEM/WAVE27_VIDEO_ENGINE_INTEGRATION_PLAN.md,04_VIDEO_GIF_SYSTEM\WAVE27_VIDEO_ENGINE_INTEGRATION_PLAN.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE27_VIDEO_ENGINE_INTEGRATION_PLAN.md,Integration phases,6,13,## Integration phases 1. route selection 2. input preparation 3. run request generation 4. frame output manifesting 5. temporal QA 6. repair or rerun 7. export proof,md,313,qa_testing_visual_review,section
77e6072ee3f5cc72,04_VIDEO_GIF_SYSTEM/WAVE28_MICRO_MOTION_FRAME_REPAIR_PIPELINE.md,04_VIDEO_GIF_SYSTEM\WAVE28_MICRO_MOTION_FRAME_REPAIR_PIPELINE.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE28_MICRO_MOTION_FRAME_REPAIR_PIPELINE.md,Wave 28 Micro-Motion Frame Repair Pipeline,1,2,# Wave 28 Micro-Motion Frame Repair Pipeline,md,198,video_motion_temporal,section
c64b71f387fb5a7d,04_VIDEO_GIF_SYSTEM/WAVE28_MICRO_MOTION_FRAME_REPAIR_PIPELINE.md,04_VIDEO_GIF_SYSTEM\WAVE28_MICRO_MOTION_FRAME_REPAIR_PIPELINE.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE28_MICRO_MOTION_FRAME_REPAIR_PIPELINE.md,Repair types,3,9,## Repair types - face/gaze repair - hand/grip repair - hair-motion repair - torso breathing repair - bounce/ripple continuity repair - flicker cleanup,md,198,video_motion_temporal,section
b8cd5c2516af8502,04_VIDEO_GIF_SYSTEM/WAVE28_MICRO_MOTION_VIDEO_PLAN.md,04_VIDEO_GIF_SYSTEM\WAVE28_MICRO_MOTION_VIDEO_PLAN.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE28_MICRO_MOTION_VIDEO_PLAN.md,Wave 28 Micro-Motion Video Plan,1,4,# Wave 28 Micro-Motion Video Plan Video routes should include micro-motion as structured events rather than loose prompt text.,md,303,local_repo_structure,section
24424e06d76aecb5,04_VIDEO_GIF_SYSTEM/WAVE28_MICRO_MOTION_VIDEO_PLAN.md,04_VIDEO_GIF_SYSTEM\WAVE28_MICRO_MOTION_VIDEO_PLAN.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE28_MICRO_MOTION_VIDEO_PLAN.md,Supported events,5,13,## Supported events - breathing cycle - gaze shift - blink - hand/grip adjustment - hair sway - subtle shoulder settle - fabric settle - bounce/ripple/rebound follow-through,md,303,video_motion_temporal,section
e7b878f0268e4b4c,04_VIDEO_GIF_SYSTEM/WAVE28_SECONDARY_MOTION_GIF_LOOP_PLAN.md,04_VIDEO_GIF_SYSTEM\WAVE28_SECONDARY_MOTION_GIF_LOOP_PLAN.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE28_SECONDARY_MOTION_GIF_LOOP_PLAN.md,Wave 28 Secondary-Motion GIF Loop Plan,1,4,# Wave 28 Secondary-Motion GIF Loop Plan GIF loops need micro-motion closure.,md,286,video_motion_temporal,section
54083d3b1e1824e9,04_VIDEO_GIF_SYSTEM/WAVE28_SECONDARY_MOTION_GIF_LOOP_PLAN.md,04_VIDEO_GIF_SYSTEM\WAVE28_SECONDARY_MOTION_GIF_LOOP_PLAN.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE28_SECONDARY_MOTION_GIF_LOOP_PLAN.md,Loop closure rules,5,10,## Loop closure rules - breathing loops must close smoothly - hair sway must not snap at the seam - gaze cannot teleport - grip pressure cannot jump - bounce/ripple should settle or ping-pong intentionally,md,286,video_motion_temporal,section
103f3220ddc8d65c,04_VIDEO_GIF_SYSTEM/WAVE29_LONG_FORM_VIDEO_SEQUENCE_PLAN.md,04_VIDEO_GIF_SYSTEM\WAVE29_LONG_FORM_VIDEO_SEQUENCE_PLAN.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE29_LONG_FORM_VIDEO_SEQUENCE_PLAN.md,Wave 29 Long-Form Video Sequence Plan,1,4,# Wave 29 Long-Form Video Sequence Plan Long-form video is broken into segments.,md,419,video_motion_temporal,section
303162dde477842b,04_VIDEO_GIF_SYSTEM/WAVE29_LONG_FORM_VIDEO_SEQUENCE_PLAN.md,04_VIDEO_GIF_SYSTEM\WAVE29_LONG_FORM_VIDEO_SEQUENCE_PLAN.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE29_LONG_FORM_VIDEO_SEQUENCE_PLAN.md,Segment fields,5,18,## Segment fields - segment_id - previous_state_id - next_state_id - scene_phase - active characters - fatigue/exertion state - clothing/hair/surface state - contact/deformation state - primary motion - allowed variation - QA gate set Each segment must read the continuity ledger before generation and write an updated state after QA.,md,419,qa_testing_visual_review,section
980484ce31f50456,05_AUDIO_SYSTEM/AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,05_AUDIO_SYSTEM\AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,Audio Generation and AV Sync Blueprint,1,2,# Audio Generation and AV Sync Blueprint,md,894,ec2_runtime_sync,section
e1c30f1949ac19a4,05_AUDIO_SYSTEM/AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,05_AUDIO_SYSTEM\AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,Audio lanes,3,15,## Audio lanes - dialogue/speech - voice profile - emotion/tone/pacing - SFX - foley - ambience - room tone - music - mix/timeline - lip-sync/viseme tracks,md,894,ec2_runtime_sync,section
3c6dab60158a0bfd,05_AUDIO_SYSTEM/AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,05_AUDIO_SYSTEM\AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,Audio planning order,16,30,## Audio planning order ```text scene graph → dialogue plan → speech timing → foley/SFX cue plan → ambience/room tone/music plan → generation requests → audio manifests → master AV sync timeline → mix QA → final sync QA ```,md,894,qa_testing_visual_review,section
4c300a04bb875c4b,05_AUDIO_SYSTEM/AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,05_AUDIO_SYSTEM\AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,Required bindings,31,41,## Required bindings Every audio event must bind to: - scene_id - character_id or object_id when applicable - start/end time - purpose - source event - expected video frame range - QA rule,md,894,qa_testing_visual_review,section
2f45a6d12ec27ff7,05_AUDIO_SYSTEM/AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,05_AUDIO_SYSTEM\AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\AUDIO_GENERATION_AV_SYNC_BLUEPRINT.md,QA requirements,42,51,## QA requirements - correct speaker - voice profile consistency - speech intelligibility - lip-sync/mouth-region ownership - foley tied to actual contact/action - ambience does not mask dialogue - no clipping - mix metadata passes true peak/risk thresholds,md,894,qa_testing_visual_review,section
3a543b9ae5cb2d11,05_AUDIO_SYSTEM/POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,05_AUDIO_SYSTEM\POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,Pose-to-Audio Force and Spatial Audio Spec,1,2,# Pose-to-Audio Force and Spatial Audio Spec,md,1091,audio_spatial_sync,section
e82724545c83960e,05_AUDIO_SYSTEM/POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,05_AUDIO_SYSTEM\POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,Goal,3,6,"## Goal Audio must be generated from the same scene graph as visuals. Contact intensity, motion rhythm, room geometry, character placement, and camera distance must shape dialogue, breathing, foley, ambience, and spatial mix.",md,1091,qa_testing_visual_review,section
9e0b5ca1dde951ae,05_AUDIO_SYSTEM/POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,05_AUDIO_SYSTEM\POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,Required artifacts,7,15,## Required artifacts - `audio_force_map.json` - `room_acoustics_profile.json` - `speaker_voice_registry.json` - `foley_event_timeline.json` - `audio_mix_manifest.json` - `av_sync_qa_report.json`,md,1091,qa_testing_visual_review,section
9b7fb1b951cbcbbe,05_AUDIO_SYSTEM/POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,05_AUDIO_SYSTEM\POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,Force mapping,16,31,"## Force mapping Visual contact graph edges produce audio hints: ```json { ""event_id"": ""contact_001"", ""frame"": 48, ""source"": ""character_A_left_hand"", ""target"": ""character_B_upper_arm"", ""force"": ""firm_grip"", ""expected_audio"": [""skin_contact"", ""fabric_rustle"", ""subtle_breath_change""], ""spatial_position"": ""left_midground"" } ```",md,1091,qa_testing_visual_review,section
a38d6dd52cdff53d,05_AUDIO_SYSTEM/POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,05_AUDIO_SYSTEM\POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\POSE_TO_AUDIO_FORCE_AND_SPATIAL_AUDIO_SPEC.md,QA,32,40,"## QA - no clipping, - voice intelligibility passes, - audio events align to visual frames, - room reverb matches environment, - panning matches camera/spatial plan, - no stale audio state after visual revision, - generated audio manifest references exact video/image take.",md,1091,qa_testing_visual_review,section
40afb083d878ea90,05_AUDIO_SYSTEM/WAVE05_AUDIO_MODULE_INTERFACE.md,05_AUDIO_SYSTEM\WAVE05_AUDIO_MODULE_INTERFACE.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE05_AUDIO_MODULE_INTERFACE.md,Wave 05 — Audio Module Interface,1,2,# Wave 05 — Audio Module Interface,md,1041,audio_spatial_sync,section
eeb112ed57356c2d,05_AUDIO_SYSTEM/WAVE05_AUDIO_MODULE_INTERFACE.md,05_AUDIO_SYSTEM\WAVE05_AUDIO_MODULE_INTERFACE.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE05_AUDIO_MODULE_INTERFACE.md,Purpose,3,6,## Purpose Wave 05 defines how the audio system receives scene state from the image/video system. Audio is not a side project. It should be tied to the same scene graph and timeline.,md,1041,video_motion_temporal,section
9039fc6a4f93caba,05_AUDIO_SYSTEM/WAVE05_AUDIO_MODULE_INTERFACE.md,05_AUDIO_SYSTEM\WAVE05_AUDIO_MODULE_INTERFACE.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE05_AUDIO_MODULE_INTERFACE.md,Required input from visual modules,7,22,## Required input from visual modules Audio modules must receive: - scene environment - room size/materials - camera distance - character IDs - speaker IDs - action timeline - contact/action force profile - movement/foley events - voice profile references - mood/intensity state - output format requirements,md,1041,qa_testing_visual_review,section
1c68f18dfcd3d831,05_AUDIO_SYSTEM/WAVE05_AUDIO_MODULE_INTERFACE.md,05_AUDIO_SYSTEM\WAVE05_AUDIO_MODULE_INTERFACE.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE05_AUDIO_MODULE_INTERFACE.md,Audio module output contract,23,37,"## Audio module output contract ```json { ""audio_take_id"": ""audio_take_001"", ""dialogue_tracks"": [], ""foley_tracks"": [], ""ambience_tracks"": [], ""music_tracks"": [], ""spatial_audio_manifest"": {}, ""sync_points"": [], ""qa_report"": {} } ```",md,1041,qa_testing_visual_review,section
4e07e5caa4cf18e2,05_AUDIO_SYSTEM/WAVE05_AUDIO_MODULE_INTERFACE.md,05_AUDIO_SYSTEM\WAVE05_AUDIO_MODULE_INTERFACE.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE05_AUDIO_MODULE_INTERFACE.md,Required QA,38,50,## Required QA Audio must be checked for: - clipping - silence - wrong duration - intelligibility - voice mismatch - spatial mismatch - sync mismatch - missing foley/ambience events,md,1041,qa_testing_visual_review,section
31ad998f4e997b72,05_AUDIO_SYSTEM/WAVE05_AUDIO_MODULE_INTERFACE.md,05_AUDIO_SYSTEM\WAVE05_AUDIO_MODULE_INTERFACE.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE05_AUDIO_MODULE_INTERFACE.md,Wave dependency,51,53,## Wave dependency Full implementation is deferred to Waves 30–31.,md,1041,audio_spatial_sync,section
5f7802e6d95448f5,05_AUDIO_SYSTEM/WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,Wave 06 Audio Engine Routing Strategy,1,2,# Wave 06 Audio Engine Routing Strategy,md,1100,audio_spatial_sync,section
db57b5e9d1676717,05_AUDIO_SYSTEM/WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,Purpose,3,5,"## Purpose Audio engines are not image engines. They must be routed from the scene graph and timeline, not from a visual prompt alone.",md,1100,qa_testing_visual_review,section
d5c66d164c2076ed,05_AUDIO_SYSTEM/WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,Audio route types,6,15,## Audio route types - dialogue/speech - breathing/body effort - foley - contact sound - clothing/fabric sound - ambience/room tone - music - synchronized AV generation,md,1100,ec2_runtime_sync,section
803c7e2bf0da0ba7,05_AUDIO_SYSTEM/WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,Engine candidates,16,16,## Engine candidates,md,1100,audio_spatial_sync,section
0098c7397b5bd4c6,05_AUDIO_SYSTEM/WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,Separate audio lane,17,19,"### Separate audio lane Keep as the default architecture for controllable audio generation, timeline mixing, and QA.",md,1100,qa_testing_visual_review,section
bf233c9654134b92,05_AUDIO_SYSTEM/WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,LTX-2 audio-video lane,20,22,"### LTX-2 audio-video lane Add as a review candidate for synchronized audio-video generation. It should be tested as a companion lane, not as the only audio strategy.",md,1100,qa_testing_visual_review,section
edc9b74da706be70,05_AUDIO_SYSTEM/WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,Required audio manifest fields,23,40,## Required audio manifest fields - scene_id - character_id - speaker_id - action_id - contact_event_id - start_time - end_time - intensity - distance_to_camera - room/environment - reverb/spatial profile - generated_audio_path - waveform hash - peak level - clipping verdict - sync verdict,md,1100,ec2_runtime_sync,section
75a462d7a325be99,05_AUDIO_SYSTEM/WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE06_AUDIO_ENGINE_ROUTING_STRATEGY.md,Router rule,41,42,"## Router rule If a visual event has physical action but no audio event, the audio router must create an audio planning TODO or block final AV promotion.",md,1100,qa_testing_visual_review,section
db08abe7cab5a709,05_AUDIO_SYSTEM/WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,05_AUDIO_SYSTEM\WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,Wave 07 Audio Scene Director Interface,1,2,# Wave 07 Audio Scene Director Interface,md,1484,audio_spatial_sync,section
b39bd152f03b0705,05_AUDIO_SYSTEM/WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,05_AUDIO_SYSTEM\WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,Purpose,3,6,## Purpose The Scene Director must convert audio/AV requests into structured plans tied to the same scene graph used by image/video.,md,1484,local_repo_structure,section
1d0fb55355f0fd96,05_AUDIO_SYSTEM/WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,05_AUDIO_SYSTEM\WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,Audio planning fields,7,21,## Audio planning fields Required: - audio output type - voice/dialogue requirement - foley requirement - ambience requirement - room acoustics - speaker positions - event timeline - contact/force timeline - mix target - AV sync QA goals,md,1484,qa_testing_visual_review,section
79825e2ba9326658,05_AUDIO_SYSTEM/WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,05_AUDIO_SYSTEM\WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,Scene-graph dependency,22,33,## Scene-graph dependency Audio should not be planned independently of the scene. Examples: - room size and surfaces affect reverb - camera distance affects perceived voice/foley balance - contact graph affects foley events - motion intensity affects force markers - character position affects panning/spatial audio,md,1484,video_motion_temporal,section
0698242241e76ca0,05_AUDIO_SYSTEM/WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,05_AUDIO_SYSTEM\WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,Pose-to-audio force map,34,48,"## Pose-to-audio force map For scenes with physical motion/contact, the Director should create a force map: ```json { ""event_id"": ""audio_force_001"", ""visual_contact_id"": ""contact_001"", ""timestamp_or_phase"": ""peak_contact"", ""intensity"": ""medium"", ""audio_event"": ""soft_contact_foley"", ""room_response"": ""small_room_short_decay"" } ```",md,1484,qa_testing_visual_review,section
a6da7be40ac611a6,05_AUDIO_SYSTEM/WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,05_AUDIO_SYSTEM\WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,C:\Comfy_UI_Main\Plan\05_AUDIO_SYSTEM\WAVE07_AUDIO_SCENE_DIRECTOR_INTERFACE.md,Audio QA goals,49,60,## Audio QA goals Required checks may include: - audio file exists - duration matches plan - event timestamps match visual contact graph - voice/foley/ambience levels are not clipping - room acoustics match environment - AV sync offset within threshold - mix manifest exists,md,1484,qa_testing_visual_review,section
